player_id,first_name,last_name,flag_code,birth_year,birth_month,birth_day,turned_pro,weight_kg,height_cm,handedness,backhand
b068,Craig,Boynton,USA,1964,6,19,,79,183,,
b069,John,Boytim,USA,1967,12,21,,68,175,,
b070,Sean,Brawley,USA,1960,10,24,,77,178,,
b072,Alain,Brichant,BEL,,,,,,,,
b071,Bruce,Brescia,USA,1961,12,1,,,,,
b073,Austen,Brice,GBR,1968,1,20,,,,,
b074,Jimmy,Brown,USA,1965,4,28,1981,68,180,,
b075,Neil,Broad,GBR,1966,11,20,1986,87,191,,
b076,Ricky,Brown,USA,1967,4,1,,70,178,,
b077,Mike,Brunnberg,USA,1958,5,4,1981,86,191,,
b079,Fritz,Buehning,USA,1960,3,5,,91,196,,
b078,Mark,Buckley,USA,1960,9,1,,70,178,,
b080,Damir,Buljevic,CRO,1965,9,22,,91,196,,
b083,Doug,Burke,JAM,1963,7,25,,73,180,,
b082,Andrew,Burrow,RSA,1963,6,17,,68,178,,
b084,Juan Carlos,Baguena,ESP,1967,1,7,,79,183,,
b085,Alessandro,Baldoni,ITA,1968,2,20,,,,,
b095,David,Betous,FRA,,,,,,,,
b09m,Sam,Bloom,USA,1994,1,13,,,,,
b099,Chris,Bradnam,GBR,1958,2,26,,,,,
b09a,Trent,Bryde,USA,1999,11,24,,,,,
b0by,Juan Ignacio,Batalla,MEX,,,,,,,,
b105,Nick,Badenhorst,RSA,,,,,,,,
b102,Josef,Brabenec,CAN,1957,4,24,,,,,
b106,Syd,Ball,AUS,1950,1,24,,79,188,,
b107,Nandan,Bal,IND,,,,,,,,
b108,Ken,Barton,AUS,,,,,,,,
b113,Nick,Brown,GBR,1961,9,3,,82,191,,
b115,Khaled,Baligh,EGY,,,,,,,,
b119,Jean-Claude,Barclay,FRA,1942,12,30,,,,,
b120,Tony,Bardsley,CAN,1945,2,9,,,,,
b121,Roy,Barth,USA,1947,3,30,,68,175,,
b122,Pierre,Barthes,FRA,1941,9,13,,,,,
b123,John,Bartlett,AUS,1948,3,17,,78,188,,
b124,Gerald,Battrick,GBR,1947,5,27,,66,178,,
b125,Mike,Belkin,CAN,1945,6,29,,,,,
b126,Ove Nils,Bengtson,SWE,1945,4,5,,93,196,,
b127,John,Benson,USA,1959,7,2,,,,,
b129,Paolo,Bertolucci,ITA,1951,8,3,,82,175,,
b128,Christophe,Bernelle,FRA,1962,12,31,,77,185,,
b130,Byron,Bertram,RSA,1952,10,29,,,,,
b131,Alvaro,Betancur,COL,1950,1,3,,,,,
b132,Woody,Blocher,USA,1951,8,24,,73,173,,
b133,Dave,Bohrnstedt,USA,,,,,,,,
b134,William,Brown,USA,1945,1,14,,,,,
b135,Henry,Bunis,USA,1953,3,27,,,,,
b137,Ben,Bishop,USA,,,,,,,,
b140,Keith,Begley,AUS,,,,,,,,
b138,Segun,Balogun,NGR,,,,,,,,
b136,Peter,Burwash,CAN,1945,2,10,,75,175,,
b149,Nial,Brash,USA,,,,,,,,
b168,Felix,Barrientos,PHI,1967,11,20,,72,178,,
b153,Valerio,Baiardo,ITA,,,,,,,,
b154,Hiroyuki,Bamba,JPN,,,,,,,,
b172,Teodor,Batchev,BUL,,,,,,,,
b174,Carlos,Behar,COL,,,,,,,,
b179,Dan,Bleckinger,USA,1947,5,27,,,,,
b184,Greg,Braun,AUS,,,,,,,,
b187,Glenn,Busby,AUS,,,,,,,,
b189,Robert,Bettauer,CAN,1956,5,2,1978,75,175,,
b195,Luis,Bruguera,ESP,,,,,,,,
b198,Marc,Bolle,BEL,1949,6,24,,,,,
b201,Brian,Benson,AUS,,,,,,,,
b202,Janos,Benyik,HUN,,,,,,,,
b205,Bailey,Brown,USA,1943,6,15,,,,,
b204,Rohun,Beven,GBR,1957,9,21,,,,,
b206,John,Blizzard,AUS,,,,,,,,
b207,Jacques,Bonnemaison,FRA,,,,,,,,
b209,Joe,Bouquin,USA,,,,,,,,
b210,Carey,Brading,USA,,,,,,,,
b213,Regis,Brunet,FRA,1956,5,31,,68,183,,
b217,Ian,Bersin,AUS,,,,,,,,
b221,Brian,Bowman,AUS,,,,,,,,
b223,Dan,Birchmore,USA,,,,,,,,
b224,Bill,Bowrey,AUS,1943,12,25,,,,,
b225,Ingo,Buding,GER,1942,1,9,,,,,
b226,John,Barrett,GBR,1931,4,17,,86,185,,
b227,John,Brown,AUS,1940,7,12,,,,,
b228,Earl Butch,Buchholz,USA,1940,9,16,,73,188,,
b229,Patrice,Beust,FRA,1944,9,3,,72,170,,
b230,Roger,Becker,GBR,1934,2,6,,,,,
b231,Geoff,Bluett,GBR,1941,5,20,,,,,
b233,Szabolcz,Baranyi,HUN,1944,1,31,,,,,
b234,Tom,Brown,USA,1922,9,26,,70,185,,
b235,Franco,Bartoni,ITA,1948,10,4,,,,,
b238,Dick R.,Bohrnstedt,USA,1950,4,28,,,,,
b237,Wilhelm,Bungert,GER,1939,4,1,,82,188,,
b239,Goran,Bergstrand,SWE,,,,,,,,
b240,Jack,Bushman,USA,,,,,,,,
b241,John,Burrman,USA,,,,,,,,
b245,Michael,Burgener,SUI,,,,,,,,
b244,Chris,Bovett,GBR,1945,12,25,,,,,
b248,Eric,Baer,USA,,,,,,,,
b250,Maurizio,Bonaiti,ITA,,,,,,,,
b251,Harvey,Becker,GBR,,,,,,,,
b254,Ian,Bidmeade,AUS,,,,,,,,
b256,Lennart,Bergelin,SWE,1925,6,10,,,,,
b259,Harry,Brittain,CAN,,,,,,,,
b261,Thierry,Bernasconi,FRA,,,,,,,,
b263,Ugo,Biagianti,ITA,1967,8,29,,64,173,,
b267,Rikard,Bergh,SWE,1966,6,14,1987,80,188,,
b269,Rod,Brent,AUS,,,,,,,,
b270,Stephen,Botfield,GBR,1966,4,10,,67,180,,
b271,Martin,Barba,USA,1966,8,22,,70,180,,
b274,Franco,Belli,ITA,,,,,,,,
b276,George,Berner,FIN,,,,,,,,
b277,Andres,Battad,PHI,,,,,,,,
b278,Ricky,Buwalda,RSA,,,,,,,,
b281,Jay,Berger,USA,1966,11,26,1986,75,180,,
b282,Bob,Brien,USA,,,,,,,,
b285,Brant,Bailey,USA,,,,,,,,
b286,Carlo,Borea,ITA,1954,4,24,,,,,
b287,Mario,Brenner,GER,,,,,,,,
b292,Michael,Bauer,AUT,1968,1,30,,70,173,,
b293,Patrick,Baur,GER,1965,5,3,1986,75,188,,
b294,Shane,Barr,AUS,1969,10,21,,83,193,,
b298,Neil,Borwick,AUS,1967,9,15,1987,82,193,,
b302,Martin,Blackman,USA,1970,3,5,,77,188,,
b304,Herve,Bardot,FRA,,,,,,,,
b305,Karsten,Braasch,GER,1967,7,14,1987,73,180,,
b308,Lan,Bale,RSA,1969,9,7,1991,70,175,,
b307,Joey,Blake,USA,1967,7,14,,75,178,,
b309,Geoff,Brown,AUS,,,,,,,,
b317,Thomas,Buchmayer,AUT,1971,2,14,1989,81,185,,
b322,Chris,Bailey,GBR,1968,4,29,1987,86,196,,
b323,Jaroslav,Bulant,CZE,1964,4,21,,70,175,,
b324,Marius,Barnard,RSA,1969,1,20,1988,86,188,,
b326,Mike,Brown,USA,1968,12,8,,77,183,,
b334,Gilles,Bastie,FRA,1971,2,9,,,,,
b330,Peter,Ballauff,GER,1963,9,29,,79,188,,
b337,Mike,Briggs,USA,1968,9,6,1989,79,178,,
b342,Alois,Beust,FRA,1970,2,8,,,,,
b347,Colin,Beecher,GBR,1970,10,16,,,,,
b350,Sergi,Bruguera,ESP,1971,1,16,1988,76,188,,
b351,Nicolas,Becerra,ARG,1969,11,6,1990,83,185,,
b387,Jose-Maria,Blasi,ESP,,,,,,,,
b383,Massimo,Boscatto,ITA,1971,6,21,,80,178,,
b390,Daniele,Balducci,ITA,1970,9,10,,,,,
b394,Dick,Bosse,RSA,1967,8,1,,,,,
b395,Michael,Brown,AUS,1971,4,10,,68,175,,
b397,Byron,Black,ZIM,1969,10,6,1991,70,175,,
b400,Ryan,Blake,USA,1966,2,4,,,,,
b401,Steve,Bryan,USA,1970,8,10,1990,75,178,,
b403,Lionel,Barthez,FRA,1967,5,18,1988,77,180,,
b409,Will,Bull,USA,1972,7,1,,75,185,,
b407,Nicola,Bruno,ITA,1971,1,26,1991,70,178,,
b414,Iztok,Bozic,SLO,1971,9,27,,,,,
b428,Alberto,Berasategui,ESP,1973,6,28,1991,66,173,Right-Handed,One-Handed Backhand
b434,Ivan,Baron,USA,1972,11,12,,75,185,,
b429,Jordi,Burillo,ESP,1972,12,7,1991,85,188,,
b435,Bill,Behrens,USA,1970,6,26,1993,82,188,,
b438,Roland,Burtscher,AUT,1969,6,15,1992,80,183,,
b440,Noam,Behr,ISR,1975,10,13,1994,82,188,,
b439,Pierre,Bouteyre,FRA,1971,9,7,,82,185,,
b446,Jonas,Bjorkman,SWE,1972,3,23,1991,83,183,Right-Handed,Two-Handed Backhand
b455,Corrado,Borroni,ITA,1973,5,6,1991,83,185,,
b461,Tony,Bujan,USA,,,,,,,,
b471,Mahesh,Bhupathi,IND,1974,6,7,1995,88,185,,
b473,Steven,Baldas,AUS,1974,6,18,,75,180,,
b487,Juan,Balcells,ESP,1975,6,20,1996,93,191,,
b478,Pedro,Braga,BRA,1975,2,27,,,,,
b479,Fredrik,Bergh,SWE,1975,4,22,1996,86,193,,
b484,Lars,Burgsmuller,GER,1975,12,6,1993,73,183,Right-Handed,Two-Handed Backhand
b496,Helson,Barros,BRA,,,,,,,,
b499,Wayne,Black,ZIM,1973,11,14,1994,70,170,,
b510,Allen,Belobrajdic,AUS,1976,9,18,1995,67,175,,
b503,George,Bastl,SUI,1975,4,1,1998,85,183,,
b523,Bill,Barber,USA,1970,10,2,,,,,
b545,Tomas,Behrend,GER,1974,12,12,1994,89,193,,
b516,Federico,Browne,ARG,1976,4,7,1994,82,180,,
b547,Bart,Beks,NED,1973,7,4,,,,,
b562,Jean-Francois,Bachelot,FRA,1977,6,11,1996,80,183,Right-Handed,One-Handed Backhand
b570,Daniele,Bracciali,ITA,1978,1,10,1995,78,180,Right-Handed,One-Handed Backhand
b585,Matthew,Breen,AUS,1976,6,12,,,,,
b588,Bob,Bryan,USA,1978,4,29,1998,88,193,Left-Handed,One-Handed Backhand
b517,Oscar,Burrieza-Lopez,ESP,1975,7,22,1994,66,170,Right-Handed,Two-Handed Backhand
b589,Mike,Bryan,USA,1978,4,29,1998,82,188,Right-Handed,One-Handed Backhand
b599,Julien,Boutter,FRA,1974,4,5,1996,86,191,,
b518,Galo,Blanco,ESP,1976,10,8,1995,70,175,,
b600,Luke,Bourgeois,AUS,1977,3,3,,86,188,,
b607,Jan,Boruszewski,GER,1977,10,2,,,,,
b619,Thomas,Blake,USA,1976,12,29,1999,88,,Right-Handed,One-Handed Backhand
b644,Alexei,Belov,RUS,1972,5,19,,,,,
b649,Kornel,Bardoczky,HUN,1978,7,5,,,,,
b645,Justin,Bower,RSA,1978,5,23,,79,191,,
b660,Jack,Brasington,USA,1976,9,9,2000,82,188,,
b663,Boris,Bachert,GER,1981,4,16,,,,,
b670,Chemseddine,Belal,MAR,1977,10,10,,74,180,,
b676,James,Blake,USA,1979,12,28,1999,83,185,Right-Handed,One-Handed Backhand
b678,Michael,Berrer,GER,1980,7,1,1999,100,193,Left-Handed,One-Handed Backhand
b681,Paul,Baccanello,AUS,1979,6,12,1999,85,183,,
b692,Ivan,Beros,CRO,1979,12,30,,,,,
b741,Stian,Boretti,NOR,1981,12,20,2000,88,188,,
b699,Matias,Boeker,USA,1980,12,11,,,,,
b752,Stephane,Bohli,SUI,1983,7,25,2002,82,185,,
b747,Julien,Benneteau,FRA,1981,12,20,2000,79,185,Right-Handed,Two-Handed Backhand
b757,Rohan,Bopanna,IND,1980,3,4,2003,86,191,Right-Handed,One-Handed Backhand
b763,Adriano,Biasella,ITA,1980,9,1,,,,,
b764,Juan Pablo,Brzezicki,ARG,1982,4,12,2001,72,178,,
b765,Brian,Battistone,USA,1979,8,10,2007,82,191,,
b798,Manlio,Bartoni,ITA,,,,,,,,
b804,Karol,Beck,SVK,1982,4,3,2001,74,180,Right-Handed,Two-Handed Backhand
b812,Al,Bunis,USA,1924,2,3,,,,,
b813,Bob,Bennett,USA,,,,,,,,
b809,Mel,Baleson,RSA,,,,,,,,
b819,Francois,Battegay,FRA,,,,,,,,
b822,Bernard,Boutboul,FRA,,,,,,,,
b821,Alain,Bouteleux,FRA,,,,,,,,
b820,Jean,Borotra,FRA,,,,,,,,
b826,Alain,Bresson,FRA,,,,,,,,
b836,Fred,Blatter,SUI,1949,9,25,1974,,,,
b840,Giorgio,Bologna,ITA,,,,,,,,
b841,Doug,Bohaboy,USA,1976,9,25,2000,73,,,
b837,Marcos,Baghdatis,CYP,1985,6,17,2003,82,178,Right-Handed,Two-Handed Backhand
b843,Richard,Bray,USA,,,,,,,,
b842,Alex,Bogomolov Jr.,RUS,1983,4,23,2002,75,178,Right-Handed,Two-Handed Backhand
b845,Chris,Burr,CAN,,,,,,,,
b844,David,Brown,CAN,,,,,,,,
b846,Boris,Breskvar,SLO,,,,,,,,
b859,Eric,Basica,USA,1981,6,27,,,,,
b881,Tomasz,Bednarek,POL,1981,11,12,2000,,,,
b884,Carlos,Berlocq,ARG,1983,2,3,2001,81,183,Right-Handed,One-Handed Backhand
b896,Benjamin,Becker,GER,1981,6,16,2005,72,178,Right-Handed,Two-Handed Backhand
b898,Adrian,Bohane,USA,1981,9,15,,,,,
b901,D,Belesson,RSA,,,,,,,,
b902,Ken,Binns,CAN,1935,2,8,,79,175,,
b903,Robert,Bedard,CAN,,,,,,,,
b929,Alex,Bogdanovic,GBR,1984,5,22,2002,74,183,Left-Handed,One-Handed Backhand
b908,Johan,Brunstrom,SWE,1980,4,3,2005,89,193,,
b946,Benjamin,Balleret,MON,1983,1,15,,85,183,Right-Handed,Two-Handed Backhand
b955,Reginald,Bennett,GBR,1937,8,18,,,,,
b962,Howard,Broun,NZL,,,,,,,,
b960,Nick,Boyne,NZL,,,,,,,,
b953,Neil,Bamford,GBR,1982,2,10,,,,,
b975,Guillem,Burniol,ESP,1983,8,14,,,,,
b981,Matt,Bocko,USA,1983,12,12,,,,,
b976,David,Brewer,GBR,1985,2,24,,,,,
b977,Richard,Bloomfield,GBR,1983,4,27,2002,75,185,,
ba01,Gyorgy,Balazs,HUN,1985,7,24,,,,,
ba09,Antonio,Barranco,ESP,,,,,,,,
ba08,Alberto,Brizzi,ITA,1984,3,26,,,,,
ba11,Jaime,Bartroli,ESP,1918,1,23,,,,,
ba35,Audley,Bell,JAM,,,,,,,,
ba12,Jim,Boyce,CAN,,,,,,,,
ba23,Brian,Baker,USA,1985,4,30,2003,77,191,Right-Handed,Two-Handed Backhand
ba47,Tomas,Berdych,CZE,1985,9,17,2002,91,196,Right-Handed,Two-Handed Backhand
ba53,Jamie,Baker,GBR,1986,8,5,,81,183,,
ba54,Jim,Bentley,CAN,,,,,,,,
ba55,Bob,Bardsley,CAN,,,,,,,,
ba57,Ilija,Bozoljac,SRB,1985,8,2,2002,86,193,,
ba79,Andre,Begemann,GER,1984,7,12,2008,90,188,Right-Handed,Two-Handed Backhand
ba77,Arnau,Brugues-Davi,ESP,1985,3,5,2009,82,183,Left-Handed,Two-Handed Backhand
ba65,Dustin,Brown,GER,1984,12,8,2002,78,196,Right-Handed,Two-Handed Backhand
ba86,Andreas,Beck,GER,1986,2,5,2003,89,191,Left-Handed,Two-Handed Backhand
ba98,Simone,Bolelli,ITA,1985,10,8,2003,83,183,Right-Handed,One-Handed Backhand
bb10,Enrico,Becuzzi,ITA,1973,3,23,,78,188,Right-Handed,One-Handed Backhand
bb20,Ivan,Bjelica,SRB,1984,2,15,,,,,
bb02,Matthew,Behrmann,USA,1980,8,3,,,,,
bb44,Joe,Bates,USA,1982,12,21,,,,Right-Handed,Two-Handed Backhand
bb25,Robin,Brage,SWE,1983,3,21,,,,,
bb51,F,Briscoe,RSA,,,,,,,,
bb57,Robert,Buckley,AUS,,,,,,,,
bb64,Badr,Bouabdellah,MAR,,,,,,,,
bb68,Stephen,Bass,USA,1985,4,13,,,,,
bb76,M,Borgener,SUI,,,,,,,,
bb75,R,Bortulan,SUI,,,,,,,,
bb89,Bedri,Baykam,TUR,,,,,,,,
bb88,Clive,Brebnor,RSA,1943,2,12,,,,,
bb96,Keith,Brebnor,RSA,1947,8,7,,,,,
bb97,Antoine,Benneteau,FRA,1986,6,30,,,,,
bb99,Milan,Holecek,CZE,1943,10,23,,,,,
bb98,Bill,Bennion,USA,,,,,,,,
bc04,Dennis,Breetzke,RSA,1950,12,14,,,,,
bc10,Jeremy,Bond,GBR,,,,,,,,
bc11,Sergei,Bubka,UKR,1987,2,10,2005,88,188,Right-Handed,Two-Handed Backhand
bc14,Marin,Bradaric,CRO,1985,9,5,,,,,
bc15,R.,Blanco,,,,,,,,,
bc36,Gregoire,Burquier,FRA,1984,7,8,,,,Left-Handed,One-Handed Backhand
bc41,J,Bart,HUN,,,,,,,,
bc45,I,Brady,,,,,,,,,
bc35,Eric,Butorac,USA,1981,5,22,2003,82,191,,
bc50,John,Been,,,,,,,,,
bc49,Unknown,Bahr,,,,,,,,,
bc58,Ian,Beverly,,,,,,,,,
bc56,Ron,Barnes,BRA,,,,,,,,
bc59,Allan,Burns,,,,,,,,,
bc60,Ron,Bohrnstedt,,,,,,,,,
bc62,Enrico,Burzi,ITA,1981,1,14,,76,178,,
bc65,Matthias,Bachinger,GER,1987,4,2,2005,83,188,,
bc71,Jonas,Berg,SWE,1984,5,16,,,,,
bc68,Philip,Bester,CAN,1988,10,6,2006,79,188,Right-Handed,One-Handed Backhand
bc72,Daniel,Brands,GER,1987,7,17,2005,92,196,Right-Handed,One-Handed Backhand
bd05,Luka,Belic,CRO,1988,10,14,,,,,
bd00,Roman,Borvanov,MDA,1982,3,31,2004,80,183,,
bc76,Nicolas,Barrientos,COL,1987,4,24,2009,75,175,Right-Handed,Two-Handed Backhand
bd06,Roberto,Bautista Agut,ESP,1988,4,14,2005,76,183,Right-Handed,Two-Handed Backhand
bd20,Thomaz,Bellucci,BRA,1987,12,30,2005,82,188,Left-Handed,Two-Handed Backhand
bd34,Stefan,Borg,SWE,1983,6,15,,,,,
bd42,Agustin,Boje-Ordonez,ESP,1988,7,19,,,,,
bd59,Carsten,Ball,AUS,1987,6,20,2005,91,198,Left-Handed,Two-Handed Backhand
bd80,Attila,Balazs,HUN,1988,12,27,,78,180,Right-Handed,Two-Handed Backhand
bd73,Mehdi,Benhammou,MAR,1988,1,10,,,,Right-Handed,Two-Handed Backhand
bd82,Sergey,Betov,BLR,1987,10,15,,74,185,,
bd83,Aliaksandr,Bury,BLR,1987,9,14,,93,203,Right-Handed,One-Handed Backhand
bd89,Josip,Brkic,BIH,1988,6,27,,,,,
bd91,Denis,Bejtulahi,SRB,1987,6,1,,87,,,
bd97,Saso,Bende,SLO,1986,5,24,,70,,,
be04,Patrick,Briaud,USA,1983,2,6,,,,,
be03,Maxime,Bonami,FRA,1983,11,12,,,,,
be19,Alex,Bartlett,USA,1987,11,13,,,,,
be10,Matt,Bruch,USA,1987,7,6,,68,,,
be44,Jose Daniel,Bendeck,COL,1990,12,24,,76,183,Right-Handed,Two-Handed Backhand
be54,Ruben,Bemelmans,BEL,1988,1,14,2006,75,183,Left-Handed,Two-Handed Backhand
be64,Mohammed-Faizal,Bin Othman,MAS,1983,2,19,,,,,
be59,Kanagaraj,Balakrishnan,MAS,1988,1,18,,,,,
be67,Mirza,Basic,BIH,1991,7,12,2012,88,188,Right-Handed,Two-Handed Backhand
be68,Tomislav,Brkic,BIH,1990,3,9,2008,80,185,Right-Handed,Two-Handed Backhand
be77,Carl,Bergman,SWE,1987,10,10,,,,,
be69,Yan,Bai,CHN,1989,5,21,,80,185,Right-Handed,Two-Handed Backhand
be81,Alen,Bisevac,AUT,1989,2,17,,,,,
be83,Kevin,Botti,FRA,1989,1,14,,,,,
be90,Ricardas,Berankis,LTU,1990,6,21,2007,70,175,Right-Handed,Two-Handed Backhand
be93,Chase,Buchanan,USA,1991,6,4,,79,193,,
be95,Dmytro,Badanov,UKR,1988,1,19,,65,185,,
bf01,Lewis,Barnes,GBR,1990,5,12,,,,,
bf12,Pascal,Brunner,AUT,1989,6,11,,75,180,Right-Handed,One-Handed Backhand
bf02,Philippe,Brand,NED,1988,4,6,,,,,
bf13,Marko,Boskovic,SRB,1991,9,25,,,,,
bf17,Devin,Britton,USA,1991,3,17,2009,84,193,Right-Handed,Two-Handed Backhand
bf23,Facundo,Bagnis,ARG,1990,2,27,2008,82,183,Left-Handed,Two-Handed Backhand
bf27,Adrien,Bossel,SUI,1986,12,28,,,,,
bf25,Ilya,Belyaev,RUS,1990,8,9,2005,79,180,Right-Handed,Two-Handed Backhand
bf34,Boris Nicola,Bakalov,BUL,1980,11,23,,75,183,Left-Handed,One-Handed Backhand
bf28,Ante,Bilic,CRO,1989,3,7,,,,,
bf45,Charles-Antoine,Brezac,FRA,1985,9,17,,,,,
bf41,Jesper,Brunstrom,SWE,1987,2,17,,,,,
bf55,Yuki,Bhambri,IND,1992,7,4,2008,77,183,Right-Handed,Two-Handed Backhand
bf49,Edward,Bourchier,AUS,1988,11,14,,81,188,Right-Handed,Two-Handed Backhand
bf60,Saad,Benkirane,MAR,1989,4,26,,,,,
bf71,David,Barclay,AUS,1990,9,6,,,,,
bf72,Andre,Baran,BRA,1991,2,14,,,,,
bf76,Clint,Bowles,USA,1988,11,16,,70,173,,
bf83,Pascal,Benz,GER,1990,1,12,,,,,
bf82,Jan,Blecha,CZE,1989,3,18,,,,,
bf89,Dennis,Bloemke,GER,1989,7,23,,,,Right-Handed,Two-Handed Backhand
bf94,Pongsatorn,Benjamas,THA,1989,4,5,,,,,
bf96,Roy,Bruggeling,NED,1989,8,1,,,,,
bf95,William,Boe-Wiegaard,USA,1983,11,9,2011,83,183,Right-Handed,Two-Handed Backhand
bf98,Alessandro,Bega,ITA,1991,1,11,,68,173,Right-Handed,Two-Handed Backhand
bg06,Miles,Bugby,GBR,1986,12,7,,,,,
bg16,Daniel,Berta,SWE,1992,11,26,,,178,Right-Handed,Two-Handed Backhand
bg08,Moritz,Baumann,GER,1987,5,9,,83,188,,
bg32,Mikolaj,Borkowski,POL,1987,11,5,,,,,
bg23,Nikoloz,Basilashvili,GEO,1992,2,23,2008,79,185,Right-Handed,Two-Handed Backhand
bg41,Andraz,Bedene,SLO,1989,7,18,,,,,
bg48,Patrik,Brydolf,SWE,1991,11,27,,,,,
bg52,Jaan-Frederik,Brunken,FIN,1990,4,26,,,,,
bg63,Richard,Becker,GER,1991,1,29,,,,,
bh00,Olivier,Borsos,HUN,1990,9,16,,,,,
bh04,Sean,Berman,USA,1993,1,8,,,,,
bh02,Sekou,Bangoura,USA,1991,11,18,2011,77,183,Right-Handed,Two-Handed Backhand
bh08,Marco,Bortolotti,ITA,1991,1,21,,72,175,Right-Handed,Two-Handed Backhand
bh11,Edward,Beards,GBR,,,,,,,,
bh22,Sam,Barry,IRL,1992,1,27,2011,83,191,Right-Handed,Two-Handed Backhand
bh09,Aljaz,Bedene,GBR,1989,7,18,2008,72,183,Right-Handed,Two-Handed Backhand
bh36,Brian,Brogan,USA,1986,12,4,,,,,
bh64,Arthur,Beavis,USA,1987,1,7,,,,,
bh51,Pedro,Bernardi,BRA,1991,4,16,,90,198,Right-Handed,Two-Handed Backhand
bh66,Mikhail,Biryukov,RUS,1992,4,28,,,,,
bh76,Riccardo,Bellotti,ITA,1991,8,5,,,,Right-Handed,Two-Handed Backhand
bh74,Mikhail,Balmashev,RUS,1990,8,5,,,,,
bh87,Maverick,Banes,AUS,1992,4,10,,,,,
bh94,Tobias,Blomgren,SWE,1992,7,9,,,,,
bi15,Brandon,Burke,JAM,,,,,,,,
bh98,Matthew,Barton,AUS,1991,12,18,2009,85,191,Right-Handed,Two-Handed Backhand
bi09,Abdul-Hazli,Bin Zainuddin,MAS,1980,11,4,,,,,
bi17,Phassawit,Burapharitta,THA,1992,12,24,,,,,
bi36,Wayne,Bryan,USA,,,,,,,,
bi29,Jarryd,Bant,GBR,1992,10,29,,70,183,,
bi23,Liam,Broady,GBR,1994,1,4,2014,78,183,Left-Handed,Two-Handed Backhand
bi37,Bill,Brown,USA,,,,,,,,
bi50,Lewis,Burton,GBR,1992,3,23,,85,193,Right-Handed,One-Handed Backhand
bi75,Mihai,Badescu,ROU,1980,11,10,,,,,
bi53,Victor,Baluda,RUS,1992,9,30,,,,,
bi81,Alex,Bolt,AUS,1993,1,5,,84,183,Left-Handed,Two-Handed Backhand
bi87,Ivan,Blazevic,CRO,1991,8,15,,,,Right-Handed,Two-Handed Backhand
bj03,Lester,Brown,USA,,,,,,,,
bj28,Anton,Bettink,NZL,1992,12,11,,,,,
bj05,Harry,Bourchier,AUS,1996,1,24,,76,185,Right-Handed,Two-Handed Backhand
bj43,Darius Florin,Bragusi,ROU,1993,6,18,,74,180,Right-Handed,One-Handed Backhand
bj37,Sebastien,Boltz,FRA,1993,4,5,,74,178,Right-Handed,Two-Handed Backhand
bj51,Drake,Bernstein,USA,1989,8,28,,,,,
bj44,Florian,Barth,GER,1989,3,6,,,,,
bj57,Nattan,Benjasupawan,THA,1994,8,22,,,,,
bj56,Johan,Backstrom,SWE,1991,5,1,,,,Right-Handed,Two-Handed Backhand
bj76,Kevin,Boumlil,FRA,1989,6,13,,,,,
bj78,Claude,Benz,SUI,1992,4,18,,,,Left-Handed,Two-Handed Backhand
bk19,Mathias,Bourgue,FRA,1994,1,18,,83,188,Right-Handed,Two-Handed Backhand
bk05,Luke,Bambridge,GBR,1995,1,21,,85,191,Right-Handed,Two-Handed Backhand
bk23,Abdelkader,Benabdellah,MAR,1995,4,26,,,,,
bk24,Gregoire,Barrere,FRA,1994,2,16,,83,183,Right-Handed,Two-Handed Backhand
bk34,Dimitri,Bretting,SUI,1993,3,7,,,,Right-Handed,Two-Handed Backhand
bk41,Punnakrit,Kritakara,THA,1993,6,3,,68,175,Right-Handed,Two-Handed Backhand
bk52,Dekel,Bar,ISR,1993,3,15,,,,,
bk56,Nizar,Belmati,MAR,1993,4,23,,,,Right-Handed,Two-Handed Backhand
bk68,Francisco,Bahamonde,ITA,1996,11,7,,74,185,Right-Handed,Two-Handed Backhand
bl53,Joao,Barra,POR,1994,7,21,,,,,
bk85,Romain,Bogaerts,BEL,1993,12,23,,76,188,Left-Handed,Two-Handed Backhand
bl05,Romain,Barbosa,BEL,1994,4,17,,85,185,Right-Handed,Two-Handed Backhand
bk92,Alexander,Bublik,KAZ,1997,6,17,2014,76,196,Right-Handed,Two-Handed Backhand
bl58,Matias Rodolfo,Buchhass,ARG,1993,2,27,,85,180,Right-Handed,Two-Handed Backhand
bm12,Patrick,Beraud,FRA,1948,12,14,,,,,
bm00,Daniel,Brown,NZL,1990,9,9,,,,,
bl61,Filip,Bergevi,SWE,1994,4,20,,,,Right-Handed,Two-Handed Backhand
bl78,Bogdan,Borza,ROU,1997,4,5,,,,Left-Handed,Two-Handed Backhand
bm13,Fred,Berli,SUI,,,,,,,,
bm15,Joachim,Bjerke,NOR,1994,11,11,,72,178,Right-Handed,Two-Handed Backhand
bm34,J.,Bryant,RSA,,,,,,,,
bm19,Deiton,Baughman,USA,1996,4,23,,,,,
bm35,Keith,Bardellini,USA,,,,,,,,
bm44,Don,Brosseau,USA,1948,9,27,,75,183,,
bm36,Goran,Berglund,SWE,,,,,,,,
bm43,Remi,Boutillier,FRA,1990,1,15,,75,188,Right-Handed,One-Handed Backhand
bm45,Domagoj,Biljesko,CRO,1997,6,28,,,,,
bm61,James,Buckley,IRL,1937,4,15,,,,,
bm60,Harry,Barniville,IRL,,,,,,,,
bm64,Herbert,Browne,USA,1933,3,20,,,,,
bm75,Robert,Brien,AUS,,,,,,,,
